id,prod_name,price,country,source,author,review_txt,rating
1,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Das BLINK Outdoor 3 Kamera System hat meine Erwartungen weit übertroffen! Die Installation war kinderleicht, und die kabellosen Kameras bieten unglaubliche Flexibilität bei der Platzierung rund ums Ha...",5
2,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Leicht zu installieren und macht das, was sie soll",5
3,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Einfach zu installieren.  Gute Nachtsicht,5
4,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Für den heimischen Bereich optimal geeignet - absolut TOP, danke....",5
5,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Drei zuhause, zwei nun auf der arbeit. Alle funktionieren einwandfrei. Mit lithium batterien halten sie monate durch, bei wind und wetter. Sowas hab ich gebraucht. Die einrichtung klappt wunderbar & m...",5
6,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Wir haben bis jetzt nur eine gekauft zum Testen. Funktioniert einwandfrei. Wir werden noch ein paar kaufen, damit wir unser Haus überwachen können. Absolute Empfehlung. Preis-Leistung Top",5
7,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Alles Top, mit Abo gut, ohne Abo ok. Es könnte etwas mehr Inklusive sein, Halterung oder so.",5
8,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Die Installation war sehr einfach, auch für nicht Techniker bestens geeignet. Auch die App funktioniert und ist leicht zu bedienen. Immer wieder gerne.",5
9,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Wow! Am 05.05. 17:00 Uhr bestellt am 06.05. 12:35 Uhr per DHL/Post erhalten. Sensationell!Zum Produkt, Auspacken, App installieren, anmelden, Geräte hinzufügen, Smartphone registriert und los geht's....",5
10,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Gute, preiswerte  und zuverlässige Kamera. Leicht zu installieren. App funktioniert auch tatellos. Würde ich wieder kaufen!",5
11,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Die Kamera habe ich mir geholt, um damit den Garten mit den Kaninchen zu bewachen. Ich hatte am Anfang die Kamera auf dem Tisch stehen und da war es im dunkeln oft ein nebeliger Anblick. Seit die Kame...",5
12,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Der Preis (€149,99 für 4 Kameras) ist super, als Set dürfte man aber das nicht benennen - sind nur die Kameras allein, der Modul fehlt, ohne Modul sind die Kameras nutzlos - zum verbinden mit dem eige...",5
13,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Überall einsetzbar da durch Batterien keine externe Stromversorgung benötigt wird.Bin echt begeistert und ich werde das System mit weiteren Kameras erweitern.,5
14,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Diese Überwachungskamera durfte in unserem zu Hause einziehen. Bereits die Installation hat den ersten Eindruck bestätigt - praktisch, schnell & unkompliziert. Besonders der Nachtmodus hat gepunktet! ...",5
15,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Die Kamera kam in einer übersichtlichen und toll verpackten Verpackung an. Die Beschreibung ist für jedermann sehr gut verständlich. Der Zusammenbau ist recht einfach, da die Kamera mit nur wenigen Te...",5
16,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Ich habe die Kamera im Rahmen eines Produkttests (MediaMarkt Testpiloten) kostenlos zur Verfügung gestellt bekommen und bewerte die Kamera aus neutraler Sicht: Alle notwendigen Einzelteile sind im ...",5
17,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Ich benutze die Blink Outdoor Kamera als Überwachungskamera. Durch den Batteriebetrieb kann ich diese überall auf dem Grundstück perfekt positionieren soweit mein Wlan reicht. Am Tag liefert diese per...,5
18,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Einfache Installation, übersichtliches Menü auf dem Handy, scharfe Bilder, auch im Dunkeln, Bewegungen werden super erkannt, lange Laufzeit (hoffe das es auch stimmt wie in der Anleitung beschrieben),...",5
19,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Die Kamera kommt mit allem was man braucht - man kann sofort loslegen. Alles macht einen sehr wertigen Eindruck. Die Kamera hat eine super Größe. Die Inbetriebnahme und Installation war schnell erledi...,5
20,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Ich habe das Produkt im Rahmen einer Testaktion erworben und bin schlichtweg begeistert. Nach unserem Umzug ins Eigenheim waren wir auf der Suche nach einer Überwachungskamera für den Eingangsbereich....,5
21,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Gut gefallen hat mir, dass der Lieferumfang dieses Blink Outdoor Camera-Systems alles umfasst hat, dass ich sofort loslegen konnte. Denn neben der Outdoor Kamera waren etwa auch die für den Betrieb di...",5
22,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Sie reagiert erst nach ein paar sek. Was ich aber gut finde, so hat man nicht jedes Blatt was vorbei fliegt drauf. Man kann verständlich mit den Menschen über die Kamera reden. Selbst die Nacht Aufn...",5
23,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Die Outdoorkamera von Blink ist klein und kompakt, vor allem Kabellos und somit sehr flexibel einsetzbar! Die Installation ist dank Blink Home Monitor App kinderleicht und hat sofort geklappt. Mit dem...",5
24,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Ihr könnt gern diese Bewertung lesen, weil: - ich die Einrichtung genau beschreibe - Probleme und Lösungen anspreche- von meiner persönlichen Erfahrung berichte.  Ich habe die Kamera 2 Wochen...",5
25,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Wir haben die Kamera jetzt seit 14 Tagen, ich muss wirklich sagen die Kamera ist super! Einfach aufhängen und man kann eine live übertragen ansehen, sogar auch was sprechen. Wir sind schon am überle...",5
26,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Diese Kamera ist sehr formschön und eignet sich herforragend zur Überwachung von Wohnung, Haus und Garten.",5
27,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Ich bin total begeistert. Die Einrichtung war mega einfach. Im Zusammenspiel mit einem Echo Show macht die Kamera noch mehr Spaß. Einfach sagen „Alexa zeige Carport“ und schon kann man sein Carport üb...,5
28,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Mein Sohn und ich wollten das Eichhörnchen in unserem Garten filmen und haben uns dafür die BLINK Outdoor Kamera bestellt. Die Installation ist recht einfach und auch für Laien geeinget: Sync-Modul an...,5
29,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Ist sonst eine ansprechende KameraPreislich im Rahmen der Leistung ich hätte mir einen größeren Blickwinkel gewuenscht,5
30,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,empty,5
31,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Die Kamera liefert gute Bilder, aber in der Nacht ist sie durch die roten Lichter zu erkennen.",5
32,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Aktivierung ging soweit sehr gut. Aufnahmequalität sehr gut. Mann muss sich durch die Einstellung fummeln. Sensibilität war sogar bei Flugtieren wie Mücken,Hummeln.",5
33,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Die kleine Kamera liefert ausgezeichnete HD Aufnahmen. Sie ist sehr einfach zu installieren und zu bedienen. Das interface ist sehr benutzerfreundlich und übersichtlich. Es bestitzt eine lange Laufzei...,5
34,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Ich habe die Kamera an unterschiedlichen Plätzen in unserem Haus ausprobiert. Outdoor und Indoor. Beides Funktioniert hervorragend auch bei Nacht. Alles zum einrichten ist im Lieferumfang enthalten. M...,5
35,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Die Kamera ist hochwertig verpackt was die Vorfreude noch etwas gehoben hat. Die Installation ist wirklich schnell und einfach durchgeführt. Nach 20 Minuten war alles installiert und die ersten Videos...,5
36,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Die Blink Outdoor 1 Kamera ist wirklich kompakt und soll laut Hersteller mit der eingelegten Batterie 2 Jahre halten, dies lässt sich nach so kurzer Zeit nicht beurteilen.Für ihre kompakte Bauweise ...",5
37,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Erstmal: Die Einrichtung der Kamera geht superschnell und einfach, dafür schon mal ein großes Plus. Einfach mit der App eine Verbindung aufbauen, ein paar Klicks, und die Kamera läuft. Sie liefert zuv...",5
38,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Als ich das Produkt ausgepackt habe, viel mir gleich die gute Qualität von dem Gerät auf. Als es dann ans einrichten ging war es ein bisschen knifflig. Mit dem QR Code konnte man sich zwar schnell die...",5
39,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Mir hat besonders die gute Bildqualität gefallen , auch bei Nacht. Nicht gefallen hat mir, das die Kamera erst spät anfängt aufzuzeichnen, also keine gute Reichweite bezüglich des Bewegungssensor. Abs...",5
40,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Aufnahme Qualität ist gut aber zum speichern braucht man einen Abo,5
41,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Macht was sie soll .Aber das teure Abbo zum speichern der Aufnahmen geht gar nicht .Somit keine Verwendung dafür .Wäre toll,wenn man vor Kauf darauf hingewiesen wird .",5
42,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Die Kamera funktioniert seit Wochen zuverlässig. Den vollen Funktionsumfang bekommt man aber nur wenn man ein teures Abo abschließt (3 Euro pro Monat und Gerät) Das finde ich schon ziemlich dreist.Ma...,5
43,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Ich habe die Kamera aufgrund der Bewertungen erworben zu einem Superpreis. Allerdings musste ich dann einen halben Tag damit verschwenden, die Kamera zu synchronisieren, erhielt aber konstante Fehlerm...",5
44,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Zwei Kameras montiert, entweder schlechter Empfang am Modul oder beim WLAN. Kamera schläft ein, macht Bilder nicht zuverlässig.",5
45,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Jetzt im Herbst ist die Kamera am abend nicht zu gebrauchen ,da die Linse immer beschlagen ist. Sollte bei einer Outdoor Kamera sicher nicht sein.",5
46,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Billiges Plastik mit eingeschränkter Funktion. Das Gehäuse besteht aus dünnem Plastik und macht keinen wertigen, stabilen Eindruck. Der einsteckbare Wandhalter ist zu kurz. Um die Kamera funktionsgere...",5
47,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Die Kamera ist klein und Kompakt. Die Installation ist sehr einfach und lässt sich ohne Probleme in das Netzwerk integrieren. Die Qualität der Bilder/Videos lässt sich anpassen um Speicherplatz zu spa...,5
48,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Insgesamt ist das eine solide Kamera mit guter Verarbeitung und Bild. Die App, Speichermöglichkeiten und Smart Home Integration sind aber leider nur mittelmäßig. Zur Kamera:Die Kamera selbst sowi...",5
49,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"Qualität und Handling ist gut. Was leider nicht richtig Erwähnt wird, ist das man ein Abo braucht für gewisse Funktionen. Bewegungsmelder, bzw. Cloudspeicherung. Enttäuscht",5
50,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Das Kamerasystem ist für den Preis erstmal OK.Installation und Qualität sind akzeptabel.Allerdings verbergen sich versteckte Kosten. Das bedeutet nach einer Weile (ca. 1 Jahr) bekommt man eine Nachr...,5
51,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,"-Warnung: Nach 30 Tagen ist das Test-Abo vorbei, dann geht nicht nur die Cloudspeicherung nicht, auch die Speicherung Local deckt das nicht mehr ab! -Nach Abo Ende (10 Euro/Monat!!! wenn >1 Endgerät)...",5
52,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Nach ca 8 Monaten wurde der Cloud Speicher abgeschaltet. Kameras jetzt sinnlos. Nur mit Abo noch möglich. Keine Videoaufzeichnung mehr!Ich würde sie bei jetzigem Kauf zurück geben.,5
53,"BLINK Outdoor 1 Kamera System, Überwachungskamera","99,99€",DE,media_markt,,Alles in allem genauso unterirdische wie die ring kameras es wird das gleiche Abo-Modell angeboten nur mit dem Unterschied dass man noch die Möglichkeit hätte benachrichtigungsvideos auf einen USB-Sti...,5
